Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
WEUSX,"SEI Inst Inv Tr, World Equity E","2005-03-27","SEI","Foreign Large Blend","None","-2.5568899999999997%","33.76%","False","8.56769%","8.5%","True","8.42326%","10.08%","False","6.3375205%","5.8000002%","True","0.9593","0.0","$10.99","$9.33","$12.44","$10.952","False","$10.60025","False","N/A","N/A"
SLSDX,"Selected International Fund Cla","2004-05-02","Selected Funds","Foreign Large Blend","None","-4.89079%","33.76%","False","-3.93918%","8.5%","False","3.41958%","10.08%","False","4.1785102%","5.8000002%","False","0.97580004","0.0","$10.83","$7.98","$11.51","$10.879","True","$9.8489","False","N/A","N/A"
SLSSX,"Selected International Fund Cla","1939-01-02","Selected Funds","Foreign Large Blend","None","-5.14673%","33.76%","False","-4.17275%","8.5%","False","3.12387%","10.08%","False","3.78891%","5.8000002%","False","0.97580004","0.0","$10.759999","$7.92","$11.45","$10.8188","True","$9.78575","False","N/A","N/A"
SDMGX,"Sit Developing Markets Growth F","1994-06-30","Sit","Diversified Emerging Mkts","None","-14.48905%","41.79%","False","-1.56548%","11.48%","False","5.5987403%","12.1800005%","False","1.10026%","4.3899998%","False","0.98480004","0.0","$15.9","$12.77","$17.76","$16.056","True","$15.22355","False","N/A","N/A"
SNGRX,"Sit International  Fund","1991-10-31","Sit","Foreign Large Growth","None","-20.292080000000002%","34.5%","False","1.6447099%","13.81%","False","5.33249%","13.83%","False","3.76045%","8.2200006%","False","0.99120003","0.0","$19.16","$15.86","$21.7","$19.0636","False","$18.2761","False","N/A","N/A"
CWI,"SPDR MSCI ACWI ex-US ETF","2007-01-09","SPDR State Street Global Advisors","Foreign Large Blend","Exchange Traded Fund","-6.51547%","8.189999%","False","5.52257%","0.7799999999999999%","True","4.9332899999999995%","7.1499999999999995%","False","4.2165898%","1.76%","True","0.9952","0.0","$25.31","$20.63","$28.12","$25.3722","True","$24.09275","False","N/A","$25.47"
SPDW,"SPDR Portfolio Developed World ","2007-04-19","SPDR State Street Global Advisors","Foreign Large Blend","Exchange Traded Fund","-5.3105604%","8.189999%","False","6.852069500000001%","0.7799999999999999%","True","5.35754%","7.1499999999999995%","False","4.81016%","1.76%","True","0.9901","0.0","$31.52","$25.13","$35.03","$31.4544","False","$29.71195","False","0.0%","$31.69"
SPEM,"SPDR Index Shares Fund SPDR Por","2007-03-18","SPDR State Street Global Advisors","Diversified Emerging Mkts","Exchange Traded Fund","-12.88756%","15.540000000000001%","False","2.16996%","-2.18%","True","3.6287399999999996%","1.6500000000000001%","True","2.39841%","3.5900000000000003%","False","0.989","0.0","$34.13","$29.8","$40.07","$34.5702","True","$33.9141","False","0.0%","$34.12"
EDIV,"SPDR S&P Emerging Markets Divid","2011-02-22","SPDR State Street Global Advisors","Diversified Emerging Mkts","Exchange Traded Fund","-10.24752%","15.540000000000001%","False","0.9112500000000001%","-2.18%","True","1.39032%","1.6500000000000001%","False","-1.8641299999999998%","3.5900000000000003%","False","0.9951","0.0","$25.39","$21.52","$29.88","$25.2236","False","$24.7654","False","N/A","$25.62"
EWX,"SPDR S&P Emerging Markets Small","2008-05-11","SPDR State Street Global Advisors","Diversified Emerging Mkts","Exchange Traded Fund","-7.122109999999999%","15.540000000000001%","False","9.5444806%","-2.18%","True","5.02918%","1.6500000000000001%","True","3.28264%","3.5900000000000003%","False","0.9925","0.0","$51.23","$44.25","$58.36","$50.8054","False","$49.41305","False","0.0%","$51.05"
DWX,"SPDR S&P International Dividend","2008-02-11","SPDR State Street Global Advisors","Foreign Large Value","Exchange Traded Fund","-8.7873295%","8.1999995%","False","1.3094701%","-0.98%","True","2.64134%","5.3000003%","False","1.35245%","1.17%","True","0.9863","0.0","$33.74","$27.59","$39.49","$33.825","True","$33.11275","False","0.0%","$33.89"
GWX,"SPDR S&P International SmallCap","2007-04-19","SPDR State Street Global Advisors","Foreign Small/Mid Blend","Exchange Traded Fund","-9.97585%","11.560000500000001%","False","6.823600000000001%","4.1300002000000005%","True","3.11231%","9.4399996%","False","4.58453%","0.0%","True","0.991","0.0","$30.87","$25.08","$35.81","$30.81","False","$29.6371","False","N/A","$31.12"
SSEMX,"State Street Defensive Emerging","1994-02-28","State Street Global Advisors","Diversified Emerging Mkts","None","-15.0251%","41.79%","False","3.1208402%","11.48%","False","2.59117%","12.1800005%","False","0.71385%","4.3899998%","False","0.9437","0.0","$5.44","$5.34","$6.34","$5.490656","True","$5.803742","True","N/A","N/A"
SSAIX,"SSGA International Stock Select","1995-03-06","State Street Global Advisors","Foreign Large Value","None","-14.320521%","35.63%","False","-0.035349999%","5.74%","False","2.2871699999999997%","8.25%","False","3.37949%","4.29%","False","0.9825","0.0","$10.120001","$8.2","$11.01","$9.9278","False","$9.48135","False","N/A","N/A"
SIEIX,"State Street Institutional Inte","1997-11-24","State Street Global Advisors","Foreign Large Blend","None","10.0009404%","33.76%","False","13.9949%","8.5%","True","10.1132095%","10.08%","True","7.27132%","5.8000002%","True","0.9908","0.0","$12.09","$10.68","$18.5","$12.4858","True","$16.19545","True","N/A","N/A"
SIESX,"State Street Institutional Inte","2001-01-02","State Street Global Advisors","Foreign Large Blend","None","9.8179996%","33.76%","False","13.75033%","8.5%","True","9.86614%","10.08%","False","7.0118100000000005%","5.8000002%","True","0.9858","0.0","$12.06","$10.66","$18.43","$12.459","True","$16.14255","True","N/A","N/A"
SNTKX,"Steward International Enhanced ","2006-02-27","Crossmark Steward Funds","Foreign Large Blend","None","-6.488589999999999%","33.76%","False","4.45368%","8.5%","False","5.103280000000001%","10.08%","False","3.1152999%","5.8000002%","False","0.9896","0.0","$22.0","$18.28","$24.37","$22.0324","True","$21.03905","False","N/A","N/A"
SNTCX,"Steward International Equity Fu","2006-02-27","Crossmark Steward Funds","Foreign Large Blend","None","-6.29019%","33.76%","False","4.73229%","8.5%","False","5.39609%","10.08%","False","3.4370199999999995%","5.8000002%","False","0.9896","0.0","$22.0","$18.31","$24.39","$22.0336","True","$21.0574","False","N/A","N/A"
SIEAX,"AIG International Dividend Stra","1996-11-18","AIG","Foreign Large Value","None","21.47%","35.63%","False","2.4899999999999998%","5.74%","False","0.8500000000000001%","8.25%","False","-1.24%","4.29%","False","0.9965","0.0","$8.6","$6.79","$8.98","$8.678064","True","$8.620602","True","N/A","N/A"
SIETX,"AIG International Dividend Stra","1997-03-05","AIG","Foreign Large Value","None","21.069999%","35.63%","False","2.1%","5.74%","False","0.33999999999999997%","8.25%","False","-1.79%","4.29%","False","0.9965","0.0","$7.77","$6.11","$8.1","$7.839032","True","$7.7822556","True","N/A","N/A"
IEMFX,"T. Rowe Price Institutional Eme","2002-10-30","T. Rowe Price","Diversified Emerging Mkts","None","-21.54467%","41.79%","False","1.27721%","11.48%","False","7.12366%","12.1800005%","False","3.8355599999999996%","4.3899998%","False","0.97029996","0.0","$33.309998","$28.66","$39.84","$33.822","True","$33.2631","False","N/A","N/A"
RPICX,"T. Rowe Price Institutional Int","2010-07-26","T. Rowe Price","Foreign Large Blend","None","-3.28931%","33.76%","False","2.73043%","8.5%","False","5.69554%","10.08%","False","5.70772%","5.8000002%","False","0.931","0.0","$11.4800005","$9.12","$11.8","$11.3756","False","$10.59955","False","N/A","N/A"
PRITX,"T. Rowe Price International Sto","1980-05-08","T. Rowe Price","Foreign Large Growth","None","-6.7531099999999995%","34.5%","False","1.96144%","13.81%","False","6.09556%","13.83%","False","5.2821998%","8.2200006%","False","0.9661","0.0","$17.54","$14.58","$18.87","$17.5648","True","$16.6321","False","0.0%","N/A"
PAITX,"T. Rowe Price International Sto","2000-03-30","T. Rowe Price","Foreign Large Growth","None","-6.95991%","34.5%","False","1.64826%","13.81%","False","5.80194%","13.83%","False","5.030809700000001%","8.2200006%","False","0.9661","0.0","$17.560001","$14.58","$18.88","$17.59","True","$16.6385","False","0.0%","N/A"
RRITX,"T. Rowe Price International Sto","2002-09-29","T. Rowe Price","Foreign Large Growth","None","-7.263999999999999%","34.5%","False","1.32831%","13.81%","False","5.47015%","13.83%","False","4.6678%","8.2200006%","False","0.9661","0.0","$17.259998","$14.32","$18.57","$17.2886","True","$16.34855","False","0.0%","N/A"
TRIGX,"T. Rowe Price International Val","1998-12-20","T. Rowe Price","Foreign Large Value","None","-4.9085397%","35.63%","False","4.8650797%","5.74%","False","4.576890000000001%","8.25%","False","4.00854%","4.29%","False","0.9804","0.0","$14.89","$11.89","$15.36","$14.7234","False","$13.7872","False","0.0%","N/A"
PAIGX,"T. Rowe Price International Val","2002-09-29","T. Rowe Price","Foreign Large Value","None","-5.05966%","35.63%","False","4.64431%","5.74%","False","4.32683%","8.25%","False","3.7703%","4.29%","False","0.9804","0.0","$15.12","$12.04","$15.58","$14.9518","False","$13.97975","False","0.0%","N/A"
RRIGX,"T. Rowe Price International Val","2002-09-29","T. Rowe Price","Foreign Large Value","None","-5.3241502%","35.63%","False","4.38863%","5.74%","False","4.0276397%","8.25%","False","3.47918%","4.29%","False","0.9804","0.0","$14.83","$11.8","$15.28","$14.6746","False","$13.70615","False","0.0%","N/A"
PIEQX,"T. Rowe Price Intl Equity Index","2000-11-29","T. Rowe Price","Foreign Large Blend","None","-6.56815%","33.76%","False","3.9920299999999997%","8.5%","False","5.8498804%","10.08%","False","4.9313303%","5.8000002%","False","0.9977","0.0","$14.45","$11.76","$15.55","$14.3944","False","$13.5733","False","0.0%","N/A"
PSILX,"T. Rowe Price Spectrum Internat","1996-12-30","T. Rowe Price","Foreign Large Blend","None","-8.840969999999999%","33.76%","False","6.673229999999999%","8.5%","False","6.984059500000001%","10.08%","False","5.865%","5.8000002%","True","0.9781","0.0","$13.120001","$11.37","$14.91","$13.1466","True","$12.87095","False","N/A","N/A"
TDADX,"Templeton Developing Markets Tr","1997-01-01","Franklin Templeton Investments","Diversified Emerging Mkts","None","-19.150299%","41.79%","False","-3.5747500000000003%","11.48%","False","4.6668902%","12.1800005%","False","1.35830995%","4.3899998%","False","0.981","0.0","$17.36","$14.65","$20.09","$17.5466","True","$16.9811","False","0.0%","N/A"
TEDMX,"Templeton Developing Markets Tr","1991-10-15","Franklin Templeton Investments","Diversified Emerging Mkts","None","-19.36328%","41.79%","False","-3.81977%","11.48%","False","4.4060299999999994%","12.1800005%","False","1.0988801%","4.3899998%","False","0.981","0.0","$17.48","$14.72","$20.21","$17.6774","True","$17.0812","False","0.0%","N/A"
TDMTX,"Templeton Developing MarketsTru","1995-04-30","Franklin Templeton Investments","Diversified Emerging Mkts","None","-19.96351%","41.79%","False","-4.5506%","11.48%","False","3.6313199999999997%","12.1800005%","False","0.35043%","4.3899998%","False","0.981","0.0","$17.1","$14.32","$19.75","$17.3074","True","$16.66","False","0.0%","N/A"
TDMRX,"Templeton Developing Market Tru","2002-01-01","Franklin Templeton Investments","Diversified Emerging Mkts","None","-19.58844%","41.79%","False","-4.06286%","11.48%","False","4.1416403%","12.1800005%","False","0.85242%","4.3899998%","False","0.981","0.0","$17.08","$14.37","$19.77","$17.2756","True","$16.6863","False","0.0%","N/A"
TFFAX,"Templeton Foreign Fund, Advisor","1997-01-01","Franklin Templeton Investments","Foreign Large Value","None","-1.4872599%","35.63%","False","1.69003%","5.74%","False","2.38484%","8.25%","False","3.3069%","4.29%","False","0.9761","0.0","$7.4300003","$5.51","$7.62","$7.3094","False","$6.57375","False","N/A","N/A"
TEMFX,"Templeton Foreign Fund Class A","1982-10-04","Franklin Templeton Investments","Foreign Large Value","None","-1.7016300000000002%","35.63%","False","1.4736900000000002%","5.74%","False","2.13667%","8.25%","False","3.0621099999999997%","4.29%","False","0.9761","0.0","$7.5699997","$5.61","$7.77","$7.4538","False","$6.6953","False","N/A","N/A"
TEFTX,"Templeton Foreign Fund Class C","1995-04-30","Franklin Templeton Investments","Foreign Large Value","None","-19.081791%","35.63%","False","-3.53678%","5.74%","False","-0.15506999999999999%","8.25%","False","1.83242%","4.29%","False","0.9847","0.0","$7.58","$5.58","$7.78","$7.4706","False","$6.6788","False","N/A","N/A"
TEFRX,"Templeton Foreign Fund - Class ","2002-01-01","Franklin Templeton Investments","Foreign Large Value","None","-18.612601%","35.63%","False","-3.0587101%","5.74%","False","0.34345998%","8.25%","False","2.34397%","4.29%","False","0.9847","0.0","$7.39","$5.47","$7.58","$7.2782","False","$6.53295","False","N/A","N/A"
