Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
PSGRX,"Putnam Small Cap Growth Fund Cl","2003-11-30","Putnam","Small Growth","None","-8.604140600000001%","55.689995999999994%","False","6.76794%","19.34%","False","12.28977%","20.719999%","False","11.67563%","13.98%","False","0.97309995","0.0","$49.870003","$42.31","$55.78","$48.0572","False","$47.3072","False","N/A","N/A"
PSYGX,"Putnam Small Cap Growth Fund Cl","2003-11-02","Putnam","Small Growth","None","-6.47359%","55.689995999999994%","False","18.024929%","19.34%","False","17.948401%","20.719999%","False","14.010169999999999%","13.98%","True","0.9775","0.0","$55.949997","$47.3","$62.29","$53.8946","False","$52.97375","False","N/A","N/A"
RFISX,"Ranger Small Cap Fund Instituti","2011-09-28","Ranger Funds","Small Growth","None","-29.153820000000003%","55.689995999999994%","False","2.48865%","19.34%","False","6.52862%","20.719999%","False","9.582559999999999%","13.98%","False","0.9586","0.0","$16.65","$14.78","$19.41","$16.169","False","$16.32525","False","N/A","N/A"
TMCAX,"RBC SMID Cap Growth Fund Class ","1994-05-31","RBC Global Asset Management.","Small Growth","None","-0.49924003%","55.689995999999994%","False","9.56961%","19.34%","False","11.4673%","20.719999%","False","10.97419%","13.98%","False","0.99","0.0","$11.45","$10.36","$13.08","$11.2466","False","$11.56135","True","N/A","N/A"
RMBBX,"RMB Small Cap Fund Class I","2002-08-29","RMB Funds","Small Growth","None","-23.786669999999997%","55.689995999999994%","False","3.4333299999999998%","19.34%","False","6.4707495%","20.719999%","False","8.522689999999999%","13.98%","False","0.96300006","0.0","$14.72","$13.02","$16.42","$14.2678","False","$14.22825","False","N/A","N/A"
RVPCX,"Royce Smaller-Companies Growth ","2006-03-29","Franklin Templeton Investments","Small Growth","None","-7.33941%","55.689995999999994%","False","4.94424%","19.34%","False","7.02502%","20.719999%","False","7.68939%","13.98%","False","0.96949995","0.0","$5.12","$4.24","$6.1","$4.9142","False","$4.878","False","94.0%","N/A"
RVPIX,"Royce Smaller-Companies Growth ","2006-05-09","Franklin Templeton Investments","Small Growth","None","-6.2947299999999995%","55.689995999999994%","False","6.05494%","19.34%","False","8.2015306%","20.719999%","False","8.901708999999999%","13.98%","False","0.96949995","0.0","$6.49","$5.32","$7.65","$6.2184","False","$6.15265","False","94.0%","N/A"
RVPHX,"Royce Smaller-Companies Growth ","2007-03-14","Royce Investment Partners","Small Growth","None","-6.386169999999999%","55.689995999999994%","False","6.02588%","19.34%","False","8.1435%","20.719999%","False","8.79848%","13.98%","False","0.96949995","0.0","$6.39","$5.25","$7.54","$6.1228","False","$6.06235","False","94.0%","N/A"
RYVPX,"Royce Smaller-Companies Growth ","2001-06-13","Royce Investment Partners","Small Growth","None","-6.517290000000001%","55.689995999999994%","False","5.7367%","19.34%","False","7.86332%","20.719999%","False","8.544130599999999%","13.98%","False","0.96949995","0.0","$6.16","$5.07","$7.29","$5.9052","False","$5.84885","False","94.0%","N/A"
RYSGX,"Rydex Series Fds, S&P Small-Cap","2004-08-31","Rydex Funds","Small Growth","None","-11.0749595%","55.689995999999994%","False","6.7541400000000005%","19.34%","False","9.14106%","20.719999%","False","8.8134006%","13.98%","False","0.96099997","0.0","$46.5","$40.66","$55.53","$45.9992","False","$45.7103","False","N/A","N/A"
RYWCX,"Rydex Series Fds, S&P Small-Cap","2004-02-19","Rydex Funds","Small Growth","None","-30.850428%","55.689995999999994%","False","-1.9970999999999999%","19.34%","False","1.18970005%","20.719999%","False","5.54112%","13.98%","False","0.9949","0.0","$36.800003","$32.27","$44.25","$36.4272","False","$36.277","False","N/A","N/A"
RYWAX,"Rydex Series Funds, S&P Small C","2004-02-19","Rydex Funds","Small Growth","None","-30.39746%","55.689995999999994%","False","-1.29179%","19.34%","False","1.94031%","20.719999%","False","6.3256204%","13.98%","False","0.9949","0.0","$46.43","$40.62","$55.52","$45.94","False","$45.67405","False","N/A","N/A"
SSCYX,"Saratoga Small Capitalization C","2006-02-13","Saratoga","Small Growth","None","-17.785709999999998%","55.689995999999994%","False","7.964690000000001%","19.34%","False","6.7117700000000005%","20.719999%","False","7.0477396%","13.98%","False","0.96440005","0.0","$5.47","$5.14","$6.89","$5.4186","False","$5.80935","True","N/A","N/A"
SSCCX,"Saratoga Advantage Tr., Small C","1999-01-03","Saratoga","Small Growth","None","-17.93598%","55.689995999999994%","False","7.43119%","19.34%","False","6.17482%","20.719999%","False","6.46592%","13.98%","False","0.96440005","0.0","$0.92","$0.87","$1.76","$0.9144","False","$1.34665","True","N/A","N/A"
SSCPX,"Saratoga Small Capitalization P","1994-08-31","Saratoga","Small Growth","None","-17.516000000000002%","55.689995999999994%","False","8.216309500000001%","19.34%","False","7.07319%","20.719999%","False","7.431450000000001%","13.98%","False","0.96440005","0.0","$6.35","$5.96","$7.85","$6.2904","False","$6.6654","True","N/A","N/A"
SSCGX,"SEI Institutional Managed Trust","1992-04-19","SEI","Small Growth","None","-5.359310300000001%","55.689995999999994%","False","5.2719403%","19.34%","False","7.7666104%","20.719999%","False","9.170390000000001%","13.98%","False","0.9913","0.0","$30.71","$26.5","$34.66","$30.0076","False","$29.4151","False","N/A","N/A"
SPWIX,"SEI Insti Mgd Tr, Small Cap Gro","2001-08-05","SEI","Small Growth","None","-5.23314%","55.689995999999994%","False","10.00146%","19.34%","False","11.8200906%","20.719999%","False","10.3579596%","13.98%","False","0.8312","0.0","$28.43","$24.54","$32.14","$27.7848","False","$27.2479","False","N/A","N/A"
