Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
SZCCX,"DWS Small Cap Core Fund - Class","2001-06-24","DWS","Small Blend","None","-13.31096%","60.18%","False","10.8217895%","11.3199994%","False","7.13034%","13.88%","False","9.736640000000001%","11.1899994%","False","0.90169996","0.0","$33.46","$29.88","$35.28","$32.5916","False","$32.24315","False","N/A","N/A"
SSLCX,"DWS Small Cap Core Fund - Class","2000-07-13","DWS","Small Blend","None","-12.417929599999999%","60.18%","False","11.94318%","11.3199994%","True","8.19197%","13.88%","False","10.82338%","11.1899994%","False","0.90169996","0.0","$44.219997","$39.23","$46.22","$43.0236","False","$42.4606","False","N/A","N/A"
DFTSX,"DFA Tax Managed U.S. Small Cap ","1998-12-14","Dimensional Fund Advisors","Small Blend","None","66.99000000000001%","60.18%","True","11.01%","11.3199994%","False","10.9%","13.88%","False","11.87%","11.1899994%","True","0.9995","0.0","$58.7","$34.75","$59.67","$58.574665","False","$55.132423","False","N/A","N/A"
DFSCX,"DFA U.S. Micro Cap Portfolio","1981-12-22","Dimensional Fund Advisors","Small Blend","None","4.9653202%","60.18%","False","13.647989999999998%","11.3199994%","True","12.29274%","13.88%","False","11.85675%","11.1899994%","True","0.9881","0.0","$24.93","$21.72","$26.98","$24.2722","False","$23.9208","False","N/A","N/A"
QASCX,"Federated Hermes MDT Small Cap ","2005-09-14","Federated","Small Blend","None","-24.277821%","60.18%","False","5.1357800000000005%","11.3199994%","False","5.5298300000000005%","13.88%","False","10.218539999999999%","11.1899994%","False","0.9814","0.0","$20.63","$17.78","$24.07","$20.0244","False","$19.8143","False","N/A","N/A"
QCSCX,"Federated Hermes MDT Small Cap ","2005-09-14","Federated","Small Blend","None","-24.915190000000003%","60.18%","False","4.3133%","11.3199994%","False","4.73252%","13.88%","False","9.38754%","11.1899994%","False","0.9814","0.0","$17.16","$14.95","$20.33","$16.6752","False","$16.6255","False","N/A","N/A"
QISCX,"Federated Hermes MDT Small Cap ","2005-09-14","Federated","Small Blend","None","-24.104619999999997%","60.18%","False","5.4092%","11.3199994%","False","5.7922702%","13.88%","False","10.49716%","11.1899994%","False","0.9814","0.0","$21.619999","$18.62","$25.18","$20.9848","False","$20.75635","False","N/A","N/A"
FSCDX,"Fidelity Advisor Series I, Fide","1998-09-08","Fidelity Investments","Small Blend","None","-20.62536%","60.18%","False","6.86378%","11.3199994%","False","7.29055%","13.88%","False","9.55129%","11.1899994%","False","0.9976","0.0","$26.470001","$22.61","$29.63","$25.7962","False","$25.2972","False","73.0%","N/A"
FSCEX,"Fidelity Advisor Series I: Fide","1998-09-08","Fidelity Investments","Small Blend","None","-21.24165%","60.18%","False","6.0074802%","11.3199994%","False","6.44798%","13.88%","False","8.707139999999999%","11.1899994%","False","0.9976","0.0","$16.34","$14.49","$19.01","$15.9802","False","$16.0482","False","73.0%","N/A"
FSCIX,"Fidelity Advisor Small Cap Fund","1998-09-08","Fidelity Investments","Small Blend","None","2.83845%","60.18%","False","16.154659%","11.3199994%","True","11.65779%","13.88%","False","10.49491%","11.1899994%","False","0.9918","0.0","$30.56","$25.89","$33.9","$29.7602","False","$29.02575","False","73.0%","N/A"
