Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
MLPSX,"Mid-Cap Value ProFund, Service ","2001-09-03","ProFunds","Mid-Cap Value","None","-9.455769499999999%","55.83%","False","5.10618%","11.08%","False","4.9726702%","11.93%","False","7.950889999999999%","10.6400006%","False","0.9999","0.0","$78.92","$65.11","$83.68","$77.8938","False","$73.3764","False","17.0%","N/A"
SPRAX,"PGIM QMA Mid-Cap Value Fund Cla","2004-04-11","PGIM Investments","Mid-Cap Value","None","-9.74956%","55.83%","False","5.61505%","11.08%","False","3.4216499999999996%","11.93%","False","7.999829999999999%","10.6400006%","False","0.9999","0.0","$21.75","$18.45","$23.88","$21.699","False","$20.984","False","N/A","N/A"
NCBVX,"PGIM QMA Mid-Cap Value Fund Cla","1998-08-18","PGIM Investments","Mid-Cap Value","None","-12.887199999999998%","55.83%","False","3.2928098%","11.08%","False","3.5684899999999997%","11.93%","False","7.50157%","10.6400006%","False","0.9989","0.0","$17.980001","$15.24","$19.81","$17.9586","False","$17.3489","False","N/A","N/A"
PMVQX,"PGIM QMA Mid-Cap Value Fund Cla","2011-01-17","PGIM Investments","Mid-Cap Value","None","-9.76567%","55.83%","False","5.22274%","11.08%","False","3.66575%","11.93%","False","8.2579605%","10.6400006%","False","0.9999","0.0","$21.949999","$18.67","$24.12","$21.8972","False","$21.2134","False","N/A","N/A"
SPVZX,"PGIM QMA Mid-Cap Value Fund Cla","2005-11-28","PGIM Investments","Mid-Cap Value","None","-9.421100000000001%","55.83%","False","5.63716%","11.08%","False","3.72206%","11.93%","False","8.2029104%","10.6400006%","False","0.9999","0.0","$22.02","$18.7","$24.18","$21.9682","False","$21.265","False","N/A","N/A"
FMUEX,"RBB Free Market U.S. Equity Fun","2007-12-30","RBB Funds","Mid-Cap Value","None","-10.31249%","55.83%","False","7.76756%","11.08%","False","7.32453%","11.93%","False","10.38618%","10.6400006%","False","0.98870003","0.0","$20.88","$19.12","$23.75","$20.7962","False","$21.03085","True","N/A","N/A"
MDYV,"SPDR S&P 400 Mid Cap Value ETF ","2005-11-07","SPDR State Street Global Advisors","Mid-Cap Value","Exchange Traded Fund","3.4901902%","15.529999%","False","16.701771%","10.34%","True","8.57238%","17.24%","False","10.59212%","7.35%","True","0.9992","0.0","$70.46","$57.63","$75.02","$69.4012","False","$65.29185","False","N/A","$71.2"
SDY,"SPDR S&P Dividend ETF","2005-11-07","SPDR State Street Global Advisors","Mid-Cap Value","Exchange Traded Fund","3.41387%","15.529999%","False","13.067860000000001%","10.34%","True","9.353549999999998%","17.24%","False","11.15597%","7.35%","True","0.9972","0.0","$126.0","$110.55","$133.22","$127.4868","True","$124.10755","False","0.0%","$127.29"
OVEAX,"Sterling Capital Mid Value Fund","1996-07-31","Sterling Capital Funds","Mid-Cap Value","None","-13.38008%","55.83%","False","4.96133%","11.08%","False","5.4144602%","11.93%","False","8.89447%","10.6400006%","False","0.96690005","0.0","$14.92","$13.86","$19.94","$14.9244","True","$16.4816","True","N/A","N/A"
OVECX,"Sterling Capital Mid Value Fund","2001-07-24","Sterling Capital Funds","Mid-Cap Value","None","-13.988261%","55.83%","False","4.18508%","11.08%","False","4.63265%","11.93%","False","8.08203%","10.6400006%","False","0.96690005","0.0","$11.76","$10.92","$16.47","$11.7716","True","$13.41915","True","N/A","N/A"
OVERX,"Sterling Capital Mid Value Fund","2010-01-31","Sterling Capital Funds","Mid-Cap Value","None","31.708419999999997%","55.83%","False","14.19213%","11.08%","True","10.482781%","11.93%","False","11.615459999999999%","10.6400006%","True","0.956","0.0","$20.34","$15.74","$20.48","$19.6306","False","$19.43375","False","N/A","N/A"
