Ticker,Short Name,Inception Date,Family Name,Category Name,Legal Type,1 Year Return,1 Year Return Category,1 Year Beating Category,3 Year Return,3 Year Return Category,3 Year Beating Category,5 Year Return,5 Year Return Category,5 Year Beating Category,10 Year Return,10 Year Return Category,10 Year Beating Category,Stock Position,Bond Position,Previous Close,52 Week Low,52 Week High,50 Day Average,Below 50 Day Average,200 Day Average,Below 200 Day Average,Trailing Annual Dividend Rate,NAV Price
TSNCX,"Touchstone Sands Capital Select","2010-11-14","Touchstone","Large Growth","None","-47.054069999999996%","41.699999999999996%","False","-5.77801%","22.559999%","False","6.65709%","21.98%","False","7.20012%","15.989999999999998%","False","0.9901","0.0","$9.45","$6.54","$11.11","$9.253","False","$8.1682","False","0.0%","N/A"
CFSIX,"Touchstone Sands Capital Select","2004-08-26","Touchstone","Large Growth","None","-50.443400000000004%","41.699999999999996%","False","-4.4935599999999996%","22.559999%","False","8.61956%","21.98%","False","8.956859%","15.989999999999998%","False","0.9901","0.0","$10.69","$8.99","$15.65","$10.4554","False","$10.32165","False","0.0%","N/A"
PTSGX,"Touchstone Sands Capital Select","2000-08-10","Touchstone","Large Growth","None","-50.265170000000005%","41.699999999999996%","False","-4.79961%","22.559999%","False","8.15285%","21.98%","False","8.16185%","15.989999999999998%","False","0.9901","0.0","$9.49","$7.99","$13.93","$9.2868","False","$9.17475","False","0.0%","N/A"
TGVFX,"Touchstone Growth Opportunities","1995-09-28","Touchstone","Large Growth","None","-13.13854%","41.699999999999996%","False","7.1536295%","22.559999%","False","13.748109999999999%","21.98%","False","12.39925%","15.989999999999998%","False","0.9914","0.0","$32.07","$28.5","$39.87","$31.2224","False","$31.6964","False","0.0%","N/A"
TGVCX,"Touchstone Growth Opportunities","1999-08-01","Touchstone","Large Growth","None","-28.41824%","41.699999999999996%","False","3.61886%","22.559999%","False","10.983179999999999%","21.98%","False","10.55424%","15.989999999999998%","False","0.9781","0.0","$31.94","$19.68","$33.44","$31.122","False","$26.1162","False","0.0%","N/A"
TGVVX,"Touchstone Growth Opportunities","2009-02-01","Touchstone","Large Growth","None","-27.604428%","41.699999999999996%","False","4.77946%","22.559999%","False","12.22672%","21.98%","False","11.7847204%","15.989999999999998%","False","0.9781","0.0","$34.870003","$30.97","$43.26","$33.945","False","$34.4466","False","0.0%","N/A"
DSMLX,"Touchstone Large Company Growth","2009-08-27","Touchstone","Large Growth","None","-12.2156404%","41.699999999999996%","False","5.50048%","22.559999%","False","13.47878%","21.98%","False","12.68448%","15.989999999999998%","False","0.9822","0.0","$37.27","$35.1","$46.6","$37.5294","True","$38.15475","True","N/A","N/A"
IALAX,"Transamerica Capital Growth Cla","1999-02-28","Transamerica","Large Growth","None","-43.231199999999994%","41.699999999999996%","False","-3.9490600000000002%","22.559999%","False","8.503589999999999%","21.98%","False","11.50423%","15.989999999999998%","False","0.9969","0.0","$19.460001","$16.56","$33.79","$19.1232","False","$19.99215","True","283.0%","N/A"
ILLLX,"Transamerica Capital Growth Fun","2002-11-10","Transamerica","Large Growth","None","-43.70401%","41.699999999999996%","False","-4.69022%","22.559999%","False","7.68502%","21.98%","False","10.690369500000001%","15.989999999999998%","False","0.9969","0.0","$13.14","$11.2","$22.99","$12.9224","False","$13.54185","True","283.0%","N/A"
TFOIX,"Transamerica Capital Growth Cla","2009-11-29","Transamerica","Large Growth","None","-25.689420000000002%","41.699999999999996%","False","16.521369999999997%","22.559999%","False","19.974040000000002%","21.98%","False","16.85985%","15.989999999999998%","True","0.97550005","0.0","$21.130001","$17.98","$36.62","$20.763","False","$21.7074","True","283.0%","N/A"
